group	entry	jp	ko
10	134	何者かが‖{0554:2}{01D7:0}{0554:0}近郊で‖⏎略奪を行っているようです‖⏎{001F}	누군가가‖{0554:2}{01D7:0}{0554:0} 근교에서‖⏎약탈이 일어난 듯합니다‖⏎{001F}
10	135	{01D7:1}が‖⏎奪われました‖⏎住民たちが混乱しています‖⏎{001F}	{01D7:1}‖⏎빼앗겼습니다‖⏎주민이 혼란에 빠졌습니다‖⏎{001F}
10	136	{01DE:32}略奪作戦は失敗でした‖⏎{001F}	{01DE:32}약탈 작전은 실패했습니다‖⏎{001F}
10	137	{0554:1}{01D7:0}{0554:0}に我々の兵であることが‖⏎知られたようです‖⏎{001F}	{0554:1}{01D7:0}{0554:0}에게 우리 병사라는 것이‖⏎알려진 듯합니다‖⏎{001F}
10	138	{00DF}N‖が‖{0554:2}{01D7:0}{0554:0}に対し‖⏎略奪を行いましたが失敗しました‖⏎{0021}{0554:1}{01D7:1}{0554:0}に我々の兵であることが‖⏎知られたようです‖⏎{001F}	{00DF}N‖ 장군이‖{0554:2}{01D7:0}{0554:0}에 대해‖⏎약탈을 행했으나 실패했습니다‖⏎{0021}{0554:1}{01D7:1}{0554:0}에게 우리 병사라는 것이‖⏎알려진 듯합니다‖⏎{001F}
10	139	何者かが、‖{0554:2}{01D7:0}{0554:0}近郊で‖⏎略奪を行おうとしましたが‖⏎阻止しました‖⏎{0021}略奪部隊の部隊長は‖{010F}N‖の‖⏎配下の者のようです‖⏎{001F}	누군가가,‖{0554:2}{01D7:0}{0554:0} 근교에서‖⏎약탈을 행하려 했습니다만‖⏎저지했습니다‖⏎{0021}약탈 부대의 부대장은‖{010F}N‖의‖⏎부하인 듯합니다‖⏎{001F}
10	140	旅の途中……‖⏎{001F}	여행 도중……‖⏎{001F}
10	141	{01F7}{01E2}{02A6}{0037:2}ひとつお聞きしたいの‖{0576}が‖⏎{011F}N‖へ行くには‖⏎この道でよいの‖{057B}か？‖⏎{0038}突然で失礼‖{0576}が‖⏎この道を行けば‖⏎{011F}N‖へ着きますかな？‖⏎{0039}{001F}	{01F7}{01E2}{02A6}{0037:2}하나 여쭙고 싶은 것‖{0576}만‖⏎{011F}N‖에 가려면‖⏎이 길로 가면 되는 것‖{057B}?‖⏎{0038}갑작스러워 실례‖{0576}만‖⏎이 길로 가면‖⏎{011F}N‖에 도착합니까?‖⏎{0039}{001F}
10	142	{01F6}{01E2}{02A7}いかにも‖⏎{055E}は‖{011F}N‖から来たので‖⏎間違い‖{05B0}⏎{001F}	{01F6}{01E2}{02A7}그렇소‖⏎{055E}는‖{011F}N‖에서 왔으니‖⏎틀림‖{05B0}⏎{001F}
10	143	{01F7}{01E2}{02A6}もしや、‖{0563}は‖⏎{00DF}N‖殿では‖⏎{05B0}か？‖⏎{001F}	{01F7}{01E2}{02A6}혹시,‖{0563}께서는‖⏎{00DF}N‖ 님이 틀림‖⏎{05B0}까?‖⏎{001F}
10	144	{0010}{00DF}N‖殿、‖⏎この者が何者かわかりませんが‖⏎名乗りますか？‖⏎{001F}	{0010}{00DF}N‖ 님,‖⏎이자가 누군지 모르겠습니다만‖⏎이름을 밝히시겠습니까?‖⏎{001F}
10	145	{01F6}{01E2}{02A7}まさしく、‖{055E}は‖⏎{00DF}N‖と申‖{05CB}⏎{001F}	{01F6}{01E2}{02A7}틀림없이,‖{055E}는‖⏎{00DF}N‖ 이라고‖{05CB}⏎{001F}
10	146	{01F7}{01E2}{02A6}{055E}は‖⏎{0554:1}{01D7:0}{0554:0}と申す者‖⏎お見知りおき‖{05A0}⏎{0021}先を急いで‖{058E}ので‖⏎今日のところは‖⏎失礼‖{0591}⏎{001F}	{01F7}{01E2}{02A6}{055E}는‖⏎{0554:1}{01D7:0}{0554:0} 이라고 하는 사람‖⏎기억해‖{05A0}⏎{0021}갈 길을 서두르고‖{058E}. 그래서‖⏎오늘은 이만‖⏎실례‖{0591}⏎{001F}
10	147	{01F6}{01E2}{02A7}{0594}、人違い‖{0576}{05AA}⏎{001F}	{01F6}{01E2}{02A7}{0594}, 사람을 잘못 보신 것‖{0576}{05AA}⏎{001F}
10	148	{01F7}{01E2}{02A6}さよう‖{0595}……‖⏎失礼をいたし‖{05CD}⏎それでは‖⏎{001F}	{01F7}{01E2}{02A6}그런 것‖{0595}……‖⏎실례했‖{05CD}⏎그럼 이만‖⏎{001F}
10	149	{01F7}{01E2}{02A6}さよう‖{0595}⏎道に迷ったと思ったの‖{0576}が‖⏎正しかったよう‖{0576}⏎{001F}	{01F7}{01E2}{02A6}그런 것‖{0595}⏎길을 잃은 줄 알았던 것‖{0576}만‖⏎맞았던 것‖{0576}⏎{001F}
10	150	{01F7}{01E2}{02A6}{055E}は‖{0554:1}{01D7:0}{0554:0}と申‖{05CB}⏎お見知りおき‖{05A0}⏎それでは失礼‖{0591}⏎{001F}	{01F7}{01E2}{02A6}{055E}는‖{0554:1}{01D7:0}{0554:0} 이라고‖{05CB}⏎기억해‖{05A0}⏎그럼 실례‖{0591}⏎{001F}
10	151	{00DF}N‖は‖⏎{0554:1}{01D7:0}{0554:0}と出会いました‖⏎{001F}	{00DF}N‖ 장군은‖⏎{0554:1}{01D7:0}{0554:0}와 만났습니다‖⏎{001F}
10	152	旅の途中……‖⏎旅人が道端に行き倒れていました‖⏎{001F}	여행 도중……‖⏎나그네가 길에 쓰러져 있습니다‖⏎{001F}
10	153	{01DE:43}う……、み、水……‖⏎{001F}	{01DE:43}으……, 무, 물……‖⏎{001F}
10	154	{00DF}N‖は旅人に水を‖⏎分けてやりました‖⏎{001F}	{00DF}N‖ 장군은 나그네에게 물을‖⏎나누어 주었습니다‖⏎{001F}
10	155	{01DE:43}ああ、助かった‖⏎どうもありがとうございました‖⏎{0021}梅の実を思い、のどの渇きを‖⏎ごまかしながら来たのですが‖⏎とうとう倒れてしまったのです‖⏎{001F}	{01DE:43}아아, 살았습니다‖⏎정말 고맙습니다‖⏎{0021}매실을 떠올리며 목마름을‖⏎달래면서 왔습니다만‖⏎끝내 쓰러지고 말았습니다‖⏎{001F}
10	156	{01F6}{01E2}{04CE}なるほど‖⏎上手いことを考える‖{05AB}……‖⏎無理をせずに行くの‖{0576}{05E4}⏎{001F}	{01F6}{01E2}{04CE}과연‖⏎용케도 잘 생각해 냈‖{05AB}……‖⏎무리하지 말고 가는 것‖{0576}{05E4}⏎{001F}
10	157	{00DF}N‖は‖⏎{0554:2}{01D7:0}{0554:0}に到着しました‖⏎{001F}	{00DF}N‖ 장군은‖⏎{0554:2}{01D7:0}{0554:0}에 도착했습니다‖⏎{001F}
10	158	{00DF}N‖は‖⏎{00E0}N‖を訪ねました‖⏎{001F}	{00DF}N‖ 장군은‖⏎{00E0}N‖ 님을 방문했습니다‖⏎{001F}
10	159	{00DF}N‖は‖⏎{0554:2}{01D7:0}{0554:0}に移動しました‖⏎{001F}{003C}‖	{00DF}N‖ 장군은‖⏎{0554:2}{01D7:0}{0554:0} 쪽으로 이동했습니다‖⏎{001F}{003C}‖
11	0	{01F6}{01E2}{02A7}{0026:522}{0561}、‖⏎お初にお目にかか‖{05C1}⏎{055E}は‖{00DF}N‖と申‖{05CB}⏎{0021}この‖{0554:3}{01D7:0}{0554:0}は‖{055E}が‖⏎大切にしていた‖{01D7:1}{0576}⏎{0021}{0563}との友好の印に‖⏎差し上げようと思‖{05D5}が‖⏎受け取っていただけ‖{05AF}か？‖⏎{0035}{0561}、‖⏎この‖{0554:3}{01D7:0}{0554:0}は‖{055E}が‖⏎大切にしていた‖{01D7:1}{0576}⏎{0021}{0026:12011}{0037:2}{0576}が、これは‖{0563}が‖⏎持っていた方が役立つ‖{057B}⏎受け取って‖{05A1}⏎{0038}もし、よければ‖⏎{0563}に譲ろうと‖⏎思‖{05D5}がどう‖{0576}？‖⏎{0039}{0034:514}{0037:2}{0576}が、これは‖{0563}が‖⏎お持ちの方が役立つ‖{057B}⏎お受け取り‖{05A0}⏎{0038}お気に召しましたら‖⏎{0563}に差し上げますが‖⏎いかが‖{0577}か？‖⏎{0039}{0035}{0029:9}{0037:2}{0563}との友好の印に‖⏎差し上げようと思‖{05D5}⏎お受け取り‖{05A0}⏎{0038}{0563}との友好の印に‖⏎差し上げようと思‖{05D5}が‖⏎いかが‖{0577}か？‖⏎{0039}{0034:12002}{0037:2}{0576}が、これは‖{0563}が‖⏎持っていた方が役立つ‖{057B}⏎お受け取り‖{05A0}⏎{0038}お気に召しましたら‖⏎{0563}に差し上げますが‖⏎いかが‖{0577}か？‖⏎{0039}{0035}{0037:2}{0576}が、これは‖{0563}が‖⏎持っていた方が役立つ‖{057B}⏎ぜひ使って‖{05A1}⏎{0038}もし、よければ‖⏎{0563}に譲ろうと‖⏎思‖{05D5}がどう‖{0576}？‖⏎{0039}{0036}{0036}{0036}{001F}	{01F6}{01E2}{02A7}{0026:522}{0561},‖⏎처음 뵙‖{05C1}⏎{055E}는‖{00DF}N‖ 이라고‖{05CB}⏎{0021}이‖{0554:3}{01D7:0}{0554:0},‖{055E}의‖⏎소중히 여기던‖{01D7:1}{0576}⏎{0021}{0563}에게 우호의 표시로‖⏎드릴까 싶‖{05D5}만‖⏎받아 주실 수 없겠‖{05AF}?‖⏎{0035}{0561},‖⏎이‖{0554:3}{01D7:0}{0554:0},‖{055E}의‖⏎소중히 여기던‖{01D7:1}{0576}⏎{0021}{0026:12011}{0037:2}{0576}만, 이것은‖{0563}께서‖⏎지니면 유용할 것‖{057B}⏎받아‖{05A1}⏎{0038}혹시, 괜찮으시면‖⏎{0563}에게 넘기려고‖⏎여기고 있‖{05D5}만 어떤 생각‖{0576}?‖⏎{0039}{0034:514}{0037:2}{0576}만, 이것은‖{0563}께서‖⏎지니시면 유용할 것‖{057B}⏎받아‖{05A0}⏎{0038}마음에 드신다면‖⏎{0563}에게 드리겠습니다만‖⏎어떠실 생각‖{0577}?‖⏎{0039}{0035}{0029:9}{0037:2}{0563}에게 우호의 표시로‖⏎드리고자 여기고 있‖{05D5}⏎받아‖{05A0}⏎{0038}{0563}에게 우호의 표시로‖⏎드리고자 여기고 있‖{05D5}만‖⏎어떠실 생각‖{0577}?‖⏎{0039}{0034:12002}{0037:2}{0576}만, 이것은‖{0563}께서‖⏎지니시면 유용할 것‖{057B}⏎받아‖{05A0}⏎{0038}마음에 드신다면‖⏎{0563}에게 드리겠습니다만‖⏎어떠실 생각‖{0577}?‖⏎{0039}{0035}{0037:2}{0576}만, 이것은‖{0563}께서‖⏎지니면 유용할 것‖{057B}⏎부디 써‖{05A1}⏎{0038}혹시, 괜찮으시면‖⏎{0563}에게 넘기려고‖⏎여기고 있‖{05D5}만 어떤 생각‖{0576}?‖⏎{0039}{0036}{0036}{0036}{001F}
11	1	{0009}{00E0}N‖殿、‖⏎{0554:3}{01D7:0}{0554:0}に対する態度を決めてください‖⏎大喜びで受け取る‖⏎喜んで受け取る‖⏎遠慮する‖⏎	{0009}{00E0}N‖ 님,‖⏎{0554:3}{01D7:0}{0554:0}에 대한 태도를 정해 주십시오‖⏎크게 기뻐하며 받는다‖⏎기꺼이 받는다‖⏎사양한다‖⏎
11	2	{01F7}{01E2}{02A6}{0026:529}{0563}から施しを‖⏎受ける理由は‖{05B0}⏎お引き取り願‖{05BC}⏎{0034:12011}好意はありがたいの‖{0576}が‖⏎{055E}が持っていても‖⏎宝の持ち腐れとな‖{05C0}⏎{0021}気持ちだけありがたく‖⏎受け取ってお‖{059F}⏎{0034:514}ご好意はありがたい‖{0577}が‖⏎{055E}が持っていても‖⏎宝の持ち腐れとな‖{05C0}⏎{0021}お気持ちだけありがたく‖⏎いただいてお‖{059F}⏎{0035}{0029:9}ご好意はありがたい‖{0577}が‖⏎{055E}が持っていても‖⏎宝の持ち腐れとな‖{05C0}⏎{0021}お気持ちだけありがたく‖⏎いただいてお‖{059F}⏎{0034:12002}ご好意はありがたい‖{0577}が‖⏎{055E}が持っていても‖⏎宝の持ち腐れとな‖{05C0}⏎{0021}お気持ちだけありがたく‖⏎いただいてお‖{059F}⏎{0035}好意はありがたいの‖{0576}が‖⏎{055E}が持っていても‖⏎宝の持ち腐れとな‖{05C0}⏎{0021}気持ちだけありがたく‖⏎受け取ってお‖{059F}⏎{0036}{0036}{001F}	{01F7}{01E2}{02A6}{0026:529}{0563}에게서 베풂을‖⏎받을 이유는‖{05B0}⏎물러가 주셨으면 좋겠‖{05BC}⏎{0034:12011}호의는 고마운 것‖{0576}만‖⏎{055E}에게 있어도‖⏎보물을 썩힐 뿐이겠‖{05C0}⏎{0021}마음만 고맙게‖⏎받아 두겠‖{059F}⏎{0034:514}호의는 고마운 일‖{0577}만‖⏎{055E}에게 있어도‖⏎보물을 썩힐 뿐이겠‖{05C0}⏎{0021}마음만 고맙게‖⏎받아 두겠‖{059F}⏎{0035}{0029:9}호의는 고마운 일‖{0577}만‖⏎{055E}에게 있어도‖⏎보물을 썩힐 뿐이겠‖{05C0}⏎{0021}마음만 고맙게‖⏎받아 두겠‖{059F}⏎{0034:12002}호의는 고마운 일‖{0577}만‖⏎{055E}에게 있어도‖⏎보물을 썩힐 뿐이겠‖{05C0}⏎{0021}마음만 고맙게‖⏎받아 두겠‖{059F}⏎{0035}호의는 고마운 것‖{0576}만‖⏎{055E}에게 있어도‖⏎보물을 썩힐 뿐이겠‖{05C0}⏎{0021}마음만 고맙게‖⏎받아 두겠‖{059F}⏎{0036}{0036}{001F}
11	3	{01F7}{01E2}{02A6}{0026:529}せっかくの好意‖{0576}⏎受け取らないわけにも‖⏎い‖{059F}まい‖⏎{0034:12011}なんと、‖{0554:3}{01D7:0}{0554:0}を‖⏎くれるの‖{0577}か？‖⏎{0021}{0037:2}このようなすばらしい物を！‖⏎ありがたく受け取‖{05F1}⏎{0038}これはありがたい！‖⏎大事に使わせてもら‖{05D5}{05E4}⏎{0039}{0034:514}なんと、‖{0554:3}{01D7:0}{0554:0}を‖⏎くださるの‖{0577}か？‖⏎{0021}{0037:2}このようなすばらしい物を！‖⏎ありがたく頂戴‖{05CC}⏎{0038}これはありがたい！‖⏎大事に使わせていただ‖{059F}⏎{0039}{0035}{0029:9}なんと、‖{0554:3}{01D7:0}{0554:0}を‖⏎くださるの‖{0577}か？‖⏎{0021}{0037:2}このようなすばらしい物を！‖⏎ありがたく頂戴‖{05CC}⏎{0038}これはありがたい！‖⏎大事に使わせていただ‖{059F}⏎{0039}{0034:12002}なんと、‖{0554:3}{01D7:0}{0554:0}を‖⏎くださるの‖{0577}か？‖⏎{0021}{0037:2}このようなすばらしい物を！‖⏎ありがたく頂戴‖{05CC}⏎{0038}これはありがたい！‖⏎大事に使わせていただ‖{059F}⏎{0039}{0035}なんと、‖{0554:3}{01D7:0}{0554:0}を‖⏎くれるの‖{0577}か？‖⏎{0021}{0037:2}このようなすばらしい物を！‖⏎ありがたく受け取‖{05F1}⏎{0038}これはありがたい！‖⏎大事に使わせてもら‖{05D5}{05E4}⏎{0039}{0036}{0036}{001F}	{01F7}{01E2}{02A6}{0026:529}모처럼의 호의‖{0576}⏎받지 않을 수도‖⏎없겠‖{059F}‖⏎{0034:12011}이런,‖{0554:3}{01D7:0}{0554:0} 이것을‖⏎주신다는 것‖{0577}?‖⏎{0021}{0037:2}이렇게 훌륭한 물건을!‖⏎고맙게 받겠‖{05F1}⏎{0038}이것 참 고맙다!‖⏎소중히 쓰겠‖{05D5}{05E4}⏎{0039}{0034:514}이런,‖{0554:3}{01D7:0}{0554:0} 이것을‖⏎주신다는 것‖{0577}?‖⏎{0021}{0037:2}이렇게 훌륭한 물건을!‖⏎감사히 받도록‖{05CC}⏎{0038}이것 참 고맙다!‖⏎소중히 쓰겠‖{059F}⏎{0039}{0035}{0029:9}이런,‖{0554:3}{01D7:0}{0554:0} 이것을‖⏎주신다는 것‖{0577}?‖⏎{0021}{0037:2}이렇게 훌륭한 물건을!‖⏎감사히 받도록‖{05CC}⏎{0038}이것 참 고맙다!‖⏎소중히 쓰겠‖{059F}⏎{0039}{0034:12002}이런,‖{0554:3}{01D7:0}{0554:0} 이것을‖⏎주신다는 것‖{0577}?‖⏎{0021}{0037:2}이렇게 훌륭한 물건을!‖⏎감사히 받도록‖{05CC}⏎{0038}이것 참 고맙다!‖⏎소중히 쓰겠‖{059F}⏎{0039}{0035}이런,‖{0554:3}{01D7:0}{0554:0} 이것을‖⏎주신다는 것‖{0577}?‖⏎{0021}{0037:2}이렇게 훌륭한 물건을!‖⏎고맙게 받겠‖{05F1}⏎{0038}이것 참 고맙다!‖⏎소중히 쓰겠‖{05D5}{05E4}⏎{0039}{0036}{0036}{001F}
11	4	{01F7}{01E2}{02A6}{0026:529}せっかくの好意‖{0576}⏎受け取らないわけにも‖⏎い‖{059F}まい‖⏎{0034:12011}{0037:2}なんと、‖{0554:3}{01D7:0}{0554:0}を‖⏎くれるの‖{0577}か？‖⏎ありがたく受け取‖{05F1}⏎{0038}わざわざ、す‖{05A6}⏎喜んで使わせてもら‖{05D5}{05E2}⏎{0039}{0034:514}{0037:2}なんと、‖{0554:3}{01D7:0}{0554:0}を‖⏎くださる‖{05B7}？‖⏎ありがたく頂戴‖{05CC}⏎{0038}お心遣い、痛み入‖{05C1}⏎大事に使わせて‖⏎いただ‖{059D}⏎{0039}{0035}{0029:9}{0037:2}なんと、‖{0554:3}{01D7:0}{0554:0}を‖⏎くださる‖{05B7}？‖⏎ありがたく頂戴‖{05CC}⏎{0038}お心遣い、痛み入‖{05C1}⏎大事に使わせて‖⏎いただ‖{059D}⏎{0039}{0034:12002}{0037:2}なんと、‖{0554:3}{01D7:0}{0554:0}を‖⏎くださる‖{05B7}？‖⏎ありがたく頂戴‖{05CC}⏎{0038}お心遣い、痛み入‖{05C1}⏎大事に使わせて‖⏎いただ‖{059D}⏎{0039}{0035}{0037:2}なんと、‖{0554:3}{01D7:0}{0554:0}を‖⏎くれるの‖{0577}か？‖⏎ありがたく受け取‖{05F1}⏎{0038}わざわざ、す‖{05A6}⏎喜んで使わせてもら‖{05D5}{05E2}⏎{0039}{0036}{0036}{001F}	{01F7}{01E2}{02A6}{0026:529}모처럼의 호의‖{0576}⏎받지 않을 수도‖⏎없겠‖{059F}‖⏎{0034:12011}{0037:2}이런,‖{0554:3}{01D7:0}{0554:0} 이것을‖⏎주신다는 것‖{0577}?‖⏎고맙게 받겠‖{05F1}⏎{0038}일부러, 송구스럽‖{05A6}⏎기꺼이 쓰겠‖{05D5}{05E2}⏎{0039}{0034:514}{0037:2}이런,‖{0554:3}{01D7:0}{0554:0} 이것을‖⏎주시겠‖{05B7}?‖⏎감사히 받도록‖{05CC}⏎{0038}배려에, 감격했‖{05C1}⏎소중히 쓰도록‖⏎하겠‖{059D}⏎{0039}{0035}{0029:9}{0037:2}이런,‖{0554:3}{01D7:0}{0554:0} 이것을‖⏎주시겠‖{05B7}?‖⏎감사히 받도록‖{05CC}⏎{0038}배려에, 감격했‖{05C1}⏎소중히 쓰도록‖⏎하겠‖{059D}⏎{0039}{0034:12002}{0037:2}이런,‖{0554:3}{01D7:0}{0554:0} 이것을‖⏎주시겠‖{05B7}?‖⏎감사히 받도록‖{05CC}⏎{0038}배려에, 감격했‖{05C1}⏎소중히 쓰도록‖⏎하겠‖{059D}⏎{0039}{0035}{0037:2}이런,‖{0554:3}{01D7:0}{0554:0} 이것을‖⏎주신다는 것‖{0577}?‖⏎고맙게 받겠‖{05F1}⏎{0038}일부러, 송구스럽‖{05A6}⏎기꺼이 쓰겠‖{05D5}{05E2}⏎{0039}{0036}{0036}{001F}
11	5	{01F7}{01E2}{02A6}{0026:529}{0563}から施しを‖⏎受ける理由は‖{05B0}⏎お引き取り願‖{05BC}⏎{0034:12011}す‖{05A6}が‖⏎{0554:3}{01D7:0}{0554:0}にはあまり‖⏎興味がないの‖{0576}⏎{0021}気持ちだけ‖⏎受け取ってお‖{059D}⏎{0034:514}す‖{05A6}が‖⏎{0554:3}{01D7:0}{0554:0}にはあまり‖⏎興味がないの‖{0576}⏎{0021}お気持ちだけ‖⏎いただいてお‖{059D}⏎{0035}{0029:9}す‖{05A6}が‖⏎{0554:3}{01D7:0}{0554:0}にはあまり‖⏎興味がないの‖{0576}⏎{0021}お気持ちだけ‖⏎いただいてお‖{059D}⏎{0034:12002}す‖{05A6}が‖⏎{0554:3}{01D7:0}{0554:0}にはあまり‖⏎興味がないの‖{0576}⏎{0021}お気持ちだけ‖⏎いただいてお‖{059D}⏎{0035}す‖{05A6}が‖⏎{0554:3}{01D7:0}{0554:0}にはあまり‖⏎興味がないの‖{0576}⏎{0021}気持ちだけ‖⏎受け取ってお‖{059D}⏎{0036}{0036}{001F}	{01F7}{01E2}{02A6}{0026:529}{0563}에게서 베풂을‖⏎받을 이유는‖{05B0}⏎물러가 주셨으면 좋겠‖{05BC}⏎{0034:12011}면목 없‖{05A6}만‖⏎{0554:3}{01D7:0}{0554:0}에는 그다지‖⏎흥미가 없는 것‖{0576}⏎{0021}마음만‖⏎받아 두겠‖{059D}⏎{0034:514}면목 없‖{05A6}만‖⏎{0554:3}{01D7:0}{0554:0}에는 그다지‖⏎흥미가 없는 것‖{0576}⏎{0021}마음만‖⏎받아 두겠‖{059D}⏎{0035}{0029:9}면목 없‖{05A6}만‖⏎{0554:3}{01D7:0}{0554:0}에는 그다지‖⏎흥미가 없는 것‖{0576}⏎{0021}마음만‖⏎받아 두겠‖{059D}⏎{0034:12002}면목 없‖{05A6}만‖⏎{0554:3}{01D7:0}{0554:0}에는 그다지‖⏎흥미가 없는 것‖{0576}⏎{0021}마음만‖⏎받아 두겠‖{059D}⏎{0035}면목 없‖{05A6}만‖⏎{0554:3}{01D7:0}{0554:0}에는 그다지‖⏎흥미가 없는 것‖{0576}⏎{0021}마음만‖⏎받아 두겠‖{059D}⏎{0036}{0036}{001F}
11	6	{01F7}{01E2}{02A6}{0026:529}せっかくの好意‖{0576}⏎今日のところはありがたく‖⏎受け取ってお‖{059D}⏎{0035}{05BD}、‖{055E}に‖⏎{0554:3}{01D7:0}{0554:0}を‖{05A2}と？‖⏎{0021}{0026:12011}それはありがたい‖⏎もらえるのなら遠慮なく‖⏎もらってお‖{059D}⏎{0034:514}それはありがたい‖⏎いただけるのなら‖⏎遠慮なくいただ‖{059F}⏎{0035}{0029:9}それはありがたい‖⏎いただけるのなら‖⏎遠慮なくいただ‖{059F}⏎{0034:12002}それはありがたい‖⏎いただけるのなら‖⏎遠慮なくいただ‖{059F}⏎{0035}それはありがたい‖⏎もらえるのなら遠慮なく‖⏎もらってお‖{059D}⏎{0036}{0036}{0036}{001F}	{01F7}{01E2}{02A6}{0026:529}모처럼의 호의‖{0576}⏎오늘은 고맙게‖⏎받아 두겠‖{059D}⏎{0035}{05BD},‖{055E}에게‖⏎{0554:3}{01D7:0}{0554:0} 이것을‖{05A2}고?‖⏎{0021}{0026:12011}그것은 고맙다‖⏎받을 수 있다면 사양 않고‖⏎받아 두겠‖{059D}⏎{0034:514}그것은 고맙다‖⏎받을 수 있다면‖⏎사양 않고 받겠‖{059F}⏎{0035}{0029:9}그것은 고맙다‖⏎받을 수 있다면‖⏎사양 않고 받겠‖{059F}⏎{0034:12002}그것은 고맙다‖⏎받을 수 있다면‖⏎사양 않고 받겠‖{059F}⏎{0035}그것은 고맙다‖⏎받을 수 있다면 사양 않고‖⏎받아 두겠‖{059D}⏎{0036}{0036}{0036}{001F}
